doc_id,source_row_index,artist,title,year,word_count,obscenity,violence,sexism,stigmatization,raw_response,attempts
29338,29337,Sniper,Génération Tanguy,2006.0,651,9.0,2.0,3.0,4.0,"Obscenity: 9
Violence: 2
Sexism: 3
Stigmatization: 4",1
29339,29338,GIMS,Le spécimen de l’espèce humaine,2006.0,674,8.0,8.0,0.0,8.0,"Obscenity: 8
Violence: 8
Sexism: 0
Stigmatization: 8",1
29340,29339,M Le Maudit,Pilule,2018.0,336,10.0,8.0,10.0,10.0,"Obscenity: 10
Violence: 8
Sexism: 10
Stigmatization: 10",1
29341,29340,M Le Maudit,Pochette,2018.0,320,8.0,0.0,3.0,3.0,"Obscenity: 8
Violence: 0
Sexism: 3
Stigmatization: 3",1
29342,29341,M Le Maudit,Dictateur,2018.0,369,9.0,6.0,8.0,8.0,Obscenity: 9 Violence: 6 Sexism: 8 Stigmatization: 8,1
29343,29342,Les Anticipateurs,Encore Re-Besoin,2018.0,284,10.0,8.0,8.0,2.0,"Obscenity: 10
Violence: 8
Sexism: 8
Stigmatization: 2",1
29344,29343,Les Anticipateurs,Je me souviens,2018.0,357,9.0,6.0,7.0,5.0,Obscenity: 9 Violence: 6 Sexism: 7 Stigmatization: 5,1
29345,29344,Les Anticipateurs,OUINOUIN,2018.0,618,10.0,0.0,0.0,0.0,"Obscenity: 10
Violence: 0
Sexism: 0
Stigmatization: 0",1
29346,29345,Les Anticipateurs,Cône Orange,2018.0,419,9.0,4.0,7.0,7.0,"Obscenity: 9
Violence: 4
Sexism: 7
Stigmatization: 7",1
29347,29346,Les Anticipateurs,Roberts Bands,2018.0,401,9.0,3.0,2.0,2.0,"Obscenity: 9
Violence: 3
Sexism: 2
Stigmatization: 2",1
29348,29347,MLVS,La flemme,2018.0,634,9.0,7.0,7.0,6.0,"Obscenity: 9
Violence: 7
Sexism: 7
Stigmatization: 6",1
29349,29348,​bgl,Guerre et Paix,2018.0,486,0.0,2.0,0.0,6.0,"Obscenity: 0
Violence: 2
Sexism: 0
Stigmatization: 6",1
29350,29349,Joé Dwèt Filé,Pourquoi t’as fait semblant ?,2018.0,218,0.0,0.0,0.0,0.0,"Obscenity: 0
Violence: 0
Sexism: 0
Stigmatization: 0",1
29351,29350,Cahiips,Wet Fort,2018.0,178,9.0,4.0,4.0,4.0,"Obscenity: 9
Violence: 4
Sexism: 4
Stigmatization: 4",1
29352,29351,BRK (FRA),Enchanté,2018.0,365,8.0,2.0,0.0,2.0,"Obscenity: 8
Violence: 2
Sexism: 0
Stigmatization: 2",1
29353,29352,GIMS,L’arrière plan,2006.0,826,9.0,7.0,4.0,3.0,"Obscenity: 9
Violence: 7
Sexism: 4
Stigmatization: 3",1
29354,29353,Joé Dwèt Filé,Elle sait,2018.0,472,10.0,0.0,10.0,0.0,"Obscenity: 10
Violence: 0
Sexism: 10
Stigmatization: 0",1
29355,29354,GIMS,Les tocs,2005.0,653,8.0,5.0,2.0,2.0,"Obscenity: 8
Violence: 5
Sexism: 2
Stigmatization: 2",1
29356,29355,Toma,Ouvrir ton cœur,2006.0,425,0.0,0.0,0.0,0.0,"Obscenity: 0
Violence: 0
Sexism: 0
Stigmatization: 0",1
29357,29356,Abssis X Chiino,BNF,2018.0,535,10.0,7.0,7.0,7.0,"Obscenity: 10
Violence: 7
Sexism: 7
Stigmatization: 7",1
29358,29357,Brvmsoo,BooskaDeb’,2018.0,305,8.0,8.0,2.0,2.0,"Obscenity: 8
Violence: 8
Sexism: 2
Stigmatization: 2",1
29359,29358,S-Pi,Trilogeste,2013.0,820,4.0,0.0,6.0,0.0,"Obscenity: 4
Violence: 0
Sexism: 6
Stigmatization: 0",1
29360,29359,Farid Bang,#Moroccogang,2014.0,505,6.0,2.0,2.0,2.0,"Obscenity: 6
Violence: 2
Sexism: 2
Stigmatization: 2",1
29361,29360,L2B,C.W.F,2018.0,801,8.0,7.0,2.0,3.0,"Obscenity: 8
Violence: 7
Sexism: 2
Stigmatization: 3",1
29362,29361,Falcko,Roi de Plomb,2013.0,597,10.0,10.0,8.0,6.0,"Obscenity: 10
Violence: 10
Sexism: 8
Stigmatization: 6",1
29363,29362,Aladin 135,1314,2013.0,535,8.0,4.0,7.0,5.0,"Obscenity: 8
Violence: 4
Sexism: 7
Stigmatization: 5",1
29364,29363,Les Anticipateurs,TOUTÉKOREK,2018.0,517,10.0,0.0,0.0,0.0,Obscenity: 10 Violence: 0 Sexism: 0 Stigmatization: 0,1
29365,29364,Les Anticipateurs,Venimeuse,2018.0,506,9.0,4.0,8.0,2.0,"Obscenity: 9
Violence: 4
Sexism: 8
Stigmatization: 2",1
29366,29365,Les Anticipateurs,FORD F-750,2018.0,99,0.0,0.0,0.0,2.0,"Obscenity: 0
Violence: 0
Sexism: 0
Stigmatization: 2 (Québécois, Ontarien)",1
29367,29366,Les Anticipateurs,Écaille de Poisson,2018.0,535,8.0,4.0,2.0,4.0,"Obscenity: 8
Violence: 4
Sexism: 2
Stigmatization: 4",1
29368,29367,Genius France [Archives],[GFP] Gouvernement Ayrault (05/2012 - 03/2014),,214,0.0,0.0,0.0,0.0,"Obscenity: 0
Violence: 0
Sexism: 0
Stigmatization: 0",1
29369,29368,Les Anticipateurs,Oeuf,2018.0,536,10.0,8.0,8.0,6.0,"Obscenity: 10
Violence: 8
Sexism: 8
Stigmatization: 6",1
29370,29369,Les Anticipateurs,JAILDOUA,2018.0,398,10.0,6.0,8.0,6.0,Obscenity: 10 Violence: 6 Sexism: 8 Stigmatization: 6,1
29371,29370,Les Anticipateurs,Josiane,2018.0,298,9.0,7.0,8.0,7.0,"Obscenity: 9
Violence: 7
Sexism: 8
Stigmatization: 7",1
29372,29371,KIK,En attendant,2018.0,534,8.0,4.0,2.0,2.0,"Obscenity: 8
Violence: 4
Sexism: 2
Stigmatization: 2",1
29373,29372,Gringe,Animal Totem,,65,10.0,0.0,0.0,0.0,Obscenity: 10 Violence: 0 Sexism: 0 Stigmatization: 0,1
29374,29373,Cause Commune,Coups de crayon,2012.0,675,10.0,6.0,10.0,8.0,"Obscenity: 10
Violence: 6
Sexism: 10
Stigmatization: 8",1
29375,29374,Loveni,Relance,2018.0,438,0.0,0.0,0.0,0.0,Obscenity: 0 Violence: 0 Sexism: 0 Stigmatization: 0,1
29376,29375,Jenn Ayache,J’ai Voyagé,2014.0,401,0.0,0.0,0.0,0.0,"Obscenity: 0
Violence: 0
Sexism: 0
Stigmatization: 0",1
29377,29376,Squadra,Condés,2018.0,717,10.0,8.0,4.0,4.0,"Obscenity: 10
Violence: 8
Sexism: 4
Stigmatization: 4",1
29378,29377,Take A Mic,Boosk’Avant-Gardistes,2018.0,522,8.0,4.0,6.0,4.0,"Obscenity: 8
Violence: 4
Sexism: 6
Stigmatization: 4",1
29379,29378,Kaaris,Bouana,2007.0,651,9.0,5.0,8.0,9.0,"Obscenity: 9
Violence: 5
Sexism: 8
Stigmatization: 9",1
29380,29379,Rohff,Hors de prix,2018.0,435,9.0,7.0,8.0,6.0,Obscenity: 9 Violence: 7 Sexism: 8 Stigmatization: 6,1
29381,29380,Toma,Sois fier,2006.0,606,0.0,0.0,0.0,3.0,"Obscenity: 0
Violence: 0
Sexism: 0
Stigmatization: 3",1
29382,29381,Joé Dwèt Filé,Absence,2018.0,296,0.0,0.0,0.0,0.0,"Obscenity: 0
Violence: 0
Sexism: 0
Stigmatization: 0",1
29383,29382,Toma,J’attendais,2006.0,392,0.0,2.0,0.0,0.0,"Obscenity: 0
Violence: 2
Sexism: 0
Stigmatization: 0",1
29384,29383,Kiff No Beat,5 loups,2018.0,563,8.0,7.0,3.0,6.0,"Obscenity: 8
Violence: 7
Sexism: 3
Stigmatization: 6",1
29385,29384,Kiff No Beat,10 chiffres,2018.0,423,8.0,2.0,0.0,0.0,"Obscenity: 8
Violence: 2
Sexism: 0
Stigmatization: 0",1
29386,29385,Kiff No Beat,C’est pas pareil (Bonus),2018.0,767,4.0,2.0,0.0,2.0,"Obscenity: 4
Violence: 2
Sexism: 0
Stigmatization: 2",1
29387,29386,JuL,Freestyle de Marseille à Moscou [Part 1] #PlanèteRap,2018.0,1389,9.0,6.0,0.0,2.0,"Obscenity: 9
Violence: 6
Sexism: 0
Stigmatization: 2",1
29388,29387,Luv Resval,Bleu,2018.0,609,8.0,0.0,6.0,4.0,"Obscenity: 8
Violence: 0
Sexism: 6
Stigmatization: 4",1
29389,29388,Les Anticipateurs,Vraiment légendaire,2018.0,685,0.0,0.0,0.0,0.0,"Obscenity: 0
Violence: 0
Sexism: 0
Stigmatization: 0",1
29390,29389,Lrk,4 AM,2018.0,273,10.0,8.0,10.0,8.0,"Obscenity: 10
Violence: 8
Sexism: 10
Stigmatization: 8",1
29391,29390,Lrk,Bye Bye,2016.0,281,0.0,0.0,0.0,0.0,"Obscenity: 0
Violence: 0
Sexism: 0
Stigmatization: 0",1
29392,29391,Lrk,Macadam,2016.0,484,10.0,8.0,8.0,8.0,"Obscenity: 10
Violence: 8
Sexism: 8
Stigmatization: 8",1
29393,29392,Jewel Usain,High school,2018.0,433,8.0,4.0,6.0,4.0,"Obscenity: 8
Violence: 4
Sexism: 6
Stigmatization: 4",1
29394,29393,Yes Mccan,Forêts,2018.0,576,8.0,7.0,6.0,6.0,"Obscenity: 8
Violence: 7
Sexism: 6
Stigmatization: 6",1
29395,29394,2TH,Posé,2018.0,519,8.0,4.0,6.0,4.0,"Obscenity: 8
Violence: 4
Sexism: 6
Stigmatization: 4",1
29396,29395,Bazoo,Donuts (Freestyle),2014.0,185,9.0,8.0,0.0,2.0,"Obscenity: 9
Violence: 8
Sexism: 0
Stigmatization: 2",1
29397,29396,Stupeflip,L’enfant fou,2005.0,460,0.0,8.0,0.0,2.0,"Obscenity: 0
Violence: 8
Sexism: 0
Stigmatization: 2",1
29398,29397,Dry,Tout le monde à terre,2008.0,813,10.0,10.0,0.0,8.0,"Obscenity: 10
Violence: 10
Sexism: 0
Stigmatization: 8",1
29399,29398,Falcko,X (Part. 2),2018.0,593,8.0,0.0,0.0,4.0,"Obscenity: 8
Violence: 0
Sexism: 0
Stigmatization: 4",1
29400,29399,Morsay,Vivre notre destin,2012.0,482,9.0,4.0,0.0,4.0,"Obscenity: 9
Violence: 4
Sexism: 0
Stigmatization: 4",1
29401,29400,Damso,Saale*,,81,9.0,0.0,0.0,2.0,Obscenity: 9 Violence: 0 Sexism: 0 Stigmatization: 2,1
29402,29401,Suprême NTM,Respire,1998.0,599,2.0,3.0,0.0,0.0,"Obscenity: 2 (merde)
Violence: 3 (tuer, combat)
Sexism: 0
Stigmatization: 0",1
29403,29402,Suprême NTM,Odeurs de soufre,1998.0,525,2.0,0.0,0.0,0.0,"Obscenity: 2 (putain)
Violence: 0
Sexism: 0
Stigmatization: 0",1
29404,29403,KDD,Intro,,118,0.0,0.0,0.0,0.0,"Obscenity: 0
Violence: 0
Sexism: 0
Stigmatization: 0",1
29405,29404,KDD,Résurrection,,587,9.0,9.0,0.0,2.0,"Obscenity: 9
Violence: 9
Sexism: 0
Stigmatization: 2",1
29406,29405,KDD,Nouveau combat,,568,0.0,8.0,0.0,0.0,"Obscenity: 0
Violence: 8
Sexism: 0
Stigmatization: 0",1
29407,29406,KDD,Galaxy de glace,,549,8.0,8.0,0.0,7.0,"Obscenity: 8
Violence: 8
Sexism: 0
Stigmatization: 7",1
29408,29407,KESPAR,Roue Libre,2018.0,419,0.0,3.0,0.0,3.0,"Obscenity: 0
Violence: 3
Sexism: 0
Stigmatization: 3",1
29409,29408,KDD,La rhala,,546,9.0,9.0,0.0,0.0,"Obscenity: 9
Violence: 9
Sexism: 0
Stigmatization: 0",1
29410,29409,Scylla & Sofiane Pamart,Solitude,2018.0,473,0.0,0.0,0.0,0.0,"Obscenity: 0
Violence: 0
Sexism: 0
Stigmatization: 0",1
29411,29410,KDD,Aspect suspect,,679,7.0,6.0,0.0,4.0,"Obscenity: 7
Violence: 6
Sexism: 0
Stigmatization: 4",1
29412,29411,KDD,Quatre bises,,523,8.0,9.0,0.0,8.0,"Obscenity: 8
Violence: 9
Sexism: 0
Stigmatization: 8",1
29413,29412,Helix Jr,Période Décès,2018.0,165,3.0,0.0,1.0,1.0,"Obscenity: 3 (mots vulgaires: ""suis"", ""désolé"", ""thunes"")
Violence: 0
Sexism: 1 (expression sexiste: ""essayer de faire des thunes"")
Stigmatization: 1",1
29414,29413,KDD,Masque de fer,,478,9.0,9.0,0.0,0.0,"Obscenity: 9
Violence: 9
Sexism: 0
Stigmatization: 0",1
29415,29414,Helix Jr,Danser Dans Ma Chambre,2018.0,421,6.0,0.0,3.0,0.0,"Obscenity: 6
Violence: 0
Sexism: 3
Stigmatization: 0",1
29416,29415,Helix Jr,Countryside,2018.0,405,6.0,0.0,3.0,2.0,"Obscenity: 6
Violence: 0
Sexism: 3
Stigmatization: 2",1
29417,29416,Helix Jr,Ensemble à Paris,,205,0.0,0.0,0.0,0.0,"Obscenity: 0
Violence: 0
Sexism: 0
Stigmatization: 0",1
29418,29417,KDD,Une femme tue un soldat,,679,6.0,2.0,8.0,2.0,"Obscenity: 6
Violence: 2
Sexism: 8
Stigmatization: 2",1
29419,29418,Rim’K,Cruel,2018.0,486,8.0,8.0,0.0,0.0,"Obscenity: 8
Violence: 8
Sexism: 0
Stigmatization: 0",1
29420,29419,Sadek,Bep Bep,2018.0,449,8.0,4.0,0.0,2.0,"Obscenity: 8
Violence: 4
Sexism: 0
Stigmatization: 2",1
29421,29420,KDD,Double Détente Symphonie,,606,8.0,9.0,0.0,8.0,"Obscenity: 8
Violence: 9
Sexism: 0
Stigmatization: 8",1
29422,29421,Kiff No Beat,Drogba,2018.0,280,0.0,0.0,0.0,0.0,"Obscenity: 0
Violence: 0
Sexism: 0
Stigmatization: 0",1
29423,29422,KDD,Un homme faible,,537,8.0,8.0,4.0,8.0,"Obscenity: 8
Violence: 8
Sexism: 4
Stigmatization: 8",1
29424,29423,KDD,Orange M,,534,9.0,8.0,0.0,8.0,"Obscenity: 9
Violence: 8
Sexism: 0
Stigmatization: 8",1
29425,29424,KDD,Ma cause,,554,0.0,7.0,0.0,0.0,"Obscenity: 0
Violence: 7
Sexism: 0
Stigmatization: 0",1
29426,29425,Stupeflip,Salaud de Droite,2012.0,303,10.0,8.0,8.0,8.0,"Obscenity: 10
Violence: 8
Sexism: 8
Stigmatization: 8",1
29427,29426,Stupeflip,La Formule Magique,2011.0,411,8.0,0.0,0.0,0.0,"Obscenity: 8
Violence: 0
Sexism: 0
Stigmatization: 0",1
29428,29427,MRC,Booska Ghetto,2018.0,413,10.0,9.0,8.0,8.0,"Obscenity: 10
Violence: 9
Sexism: 8
Stigmatization: 8",1
29429,29428,Les Sages Poètes de la Rue,Pour qui ? Pourquoi ?,,671,2.0,4.0,0.0,,"Obscenity: 2 (mots vulgaires: ""bide"", ""lame"")
Violence: 4 (mots de violence: ""alarme"", ""lame"", ""bat"", ""dures épreuves"")
Sexism: 0 (auc",1
29430,29429,Casey (FRA),L’exclu,,407,8.0,8.0,6.0,8.0,"Obscenity: 8
Violence: 8
Sexism: 6
Stigmatization: 8",1
29431,29430,Casey (FRA),Ennemi de l’ordre,,462,0.0,8.0,0.0,10.0,"Obscenity: 0
Violence: 8
Sexism: 0
Stigmatization: 10",1
29432,29431,Casey (FRA),Comme un couteau dans la plaie,,282,4.0,8.0,0.0,8.0,"Obscenity: 4
Violence: 8
Sexism: 0
Stigmatization: 8",1
29433,29432,Niro,VivaStreet,2014.0,637,9.0,2.0,8.0,7.0,"Obscenity: 9
Violence: 2
Sexism: 8
Stigmatization: 7",1
29434,29433,Kader Diaby 4Real,#18,2018.0,519,8.0,2.0,6.0,2.0,"Obscenity: 8
Violence: 2
Sexism: 6
Stigmatization: 2",1
29435,29434,Octobre Rouge,Mes potes,2004.0,528,7.0,3.0,5.0,4.0,"Obscenity: 7
Violence: 3
Sexism: 5
Stigmatization: 4",1
29436,29435,Josman,Chill,2016.0,556,8.0,6.0,4.0,2.0,"Obscenity: 8
Violence: 6
Sexism: 4
Stigmatization: 2",1
29437,29436,Kalash,JTC,2019.0,514,8.0,7.0,4.0,3.0,"Obscenity: 8
Violence: 7
Sexism: 4
Stigmatization: 3",1
29438,29437,S.Pri Noir,Zeus,2014.0,290,10.0,8.0,4.0,4.0,"Obscenity: 10
Violence: 8
Sexism: 4
Stigmatization: 4",1
29439,29438,AM La Scampia,Maradona,2018.0,328,8.0,7.0,0.0,0.0,"Obscenity: 8
Violence: 7
Sexism: 0
Stigmatization: 0",1
29440,29439,JuL,Freestyle de Marseille à Moscou [Part 5] #PlanèteRap,2018.0,1137,9.0,7.0,0.0,0.0,"Obscenity: 9
Violence: 7
Sexism: 0
Stigmatization: 0",1
29441,29440,Le Rat Luciano,Niquer le bénef,2000.0,380,10.0,6.0,0.0,4.0,"Obscenity: 10
Violence: 6
Sexism: 0
Stigmatization: 4",1
29442,29441,Youssoupha,La foule,2011.0,591,8.0,2.0,6.0,4.0,"Obscenity: 8
Violence: 2
Sexism: 6
Stigmatization: 4",1
29443,29442,Rapsodie,Street Rappeurs,2013.0,365,8.0,5.0,2.0,3.0,"Obscenity: 8
Violence: 5
Sexism: 2
Stigmatization: 3",1
29444,29443,GEAVN,Twister,2018.0,568,10.0,0.0,0.0,0.0,"Obscenity: 10
Violence: 0
Sexism: 0
Stigmatization: 0",1
29445,29444,Rapsodie,A la dérive,2013.0,213,0.0,0.0,0.0,0.0,"Obscenity: 0
Violence: 0
Sexism: 0
Stigmatization: 0",1
29446,29445,Rapsodie,L’enfant prodige,2013.0,250,4.0,4.0,2.0,4.0,"Obscenity: 4
Violence: 4
Sexism: 2
Stigmatization: 4",1
29447,29446,Rapsodie,Quand j’y pense,2013.0,401,4.0,8.0,0.0,2.0,"Obscenity: 4
Violence: 8
Sexism: 0
Stigmatization: 2",1
29448,29447,L2B,C.W.F (Ça Whippin Fort),,561,8.0,6.0,0.0,2.0,"Obscenity: 8
Violence: 6
Sexism: 0
Stigmatization: 2",1
29449,29448,Ouss & Riane,Qui t’a dit ?,2014.0,655,9.0,8.0,0.0,0.0,"Obscenity: 9
Violence: 8
Sexism: 0
Stigmatization: 0",1
29450,29449,Busta Flex,Lyrics d’enfoirés,2000.0,775,9.0,8.0,8.0,7.0,"Obscenity: 9
Violence: 8
Sexism: 8
Stigmatization: 7",1
29451,29450,BFG,Dans le Viseur,2018.0,318,0.0,0.0,2.0,2.0,"Obscenity: 0
Violence: 0
Sexism: 2
Stigmatization: 2",1
29452,29451,BFG,Tellement,2018.0,384,8.0,7.0,0.0,0.0,"Obscenity: 8
Violence: 7
Sexism: 0
Stigmatization: 0",1
29453,29452,T.I.S,Proximité (vous et les vôtres),2018.0,407,0.0,0.0,0.0,0.0,"Obscenity: 0
Violence: 0
Sexism: 0
Stigmatization: 0",1
29454,29453,T.I.S,Métropolite (la ville),2018.0,431,4.0,3.0,0.0,0.0,"Obscenity: 4
Violence: 3
Sexism: 0
Stigmatization: 0",1
29455,29454,BFG,BeatMaker,2018.0,343,8.0,2.0,0.0,2.0,"Obscenity: 8
Violence: 2
Sexism: 0
Stigmatization: 2",1
29456,29455,T.I.S,Résonance (la musique),2018.0,428,7.0,5.0,6.0,3.0,"Obscenity: 7
Violence: 5
Sexism: 6
Stigmatization: 3",1
29457,29456,Makala,Youjizz,2018.0,265,8.0,0.0,6.0,2.0,"Obscenity: 8
Violence: 0
Sexism: 6
Stigmatization: 2",1
29458,29457,Tunisiano,Mes mots,2006.0,549,8.0,7.0,0.0,2.0,"Obscenity: 8
Violence: 7
Sexism: 0
Stigmatization: 2",1
29459,29458,T.I.S,Epsilon (la vie),2018.0,341,0.0,0.0,0.0,0.0,"Obscenity: 0
Violence: 0
Sexism: 0
Stigmatization: 0",1
29460,29459,Koba LaD,Train de vie,2018.0,602,8.0,5.0,2.0,3.0,"Obscenity: 8
Violence: 5
Sexism: 2
Stigmatization: 3",1
29461,29460,Bigflo & Oli,Demain,2018.0,485,0.0,2.0,3.0,1.0,"Obscenity: 0
Violence: 2
Sexism: 3
Stigmatization: 1",1
29462,29461,T.I.S,Inspirations,2018.0,264,8.0,5.0,0.0,3.0,"Obscenity: 8
Violence: 5
Sexism: 0
Stigmatization: 3",1
29463,29462,BAKR (FRA),ELLE,2017.0,530,0.0,0.0,0.0,0.0,"Obscenity: 0
Violence: 0
Sexism: 0
Stigmatization: 0",1
29464,29463,Q.E Favelas,School Trap,2018.0,547,8.0,6.0,0.0,0.0,"Obscenity: 8
Violence: 6
Sexism: 0
Stigmatization: 0",1
29465,29464,Sauveur Eloheem,Possé.D. (Aaron Freestyle),,293,10.0,10.0,8.0,8.0,"Obscenity: 10
Violence: 10
Sexism: 8
Stigmatization: 8",1
29466,29465,Bazoo,La Mentale,2014.0,645,9.0,3.0,0.0,8.0,"Obscenity: 9
Violence: 3
Sexism: 0
Stigmatization: 8",1
29467,29466,Bazoo,Drakkar,,567,10.0,8.0,2.0,4.0,"Obscenity: 10
Violence: 8
Sexism: 2
Stigmatization: 4",1
29468,29467,Bazoo,Excellence,2014.0,426,9.0,7.0,6.0,7.0,"Obscenity: 9
Violence: 7
Sexism: 6
Stigmatization: 7",1
29469,29468,KIK,05H14,2018.0,355,6.0,2.0,0.0,2.0,"Obscenity: 6
Violence: 2
Sexism: 0
Stigmatization: 2",1
29470,29469,El Matador,Les Beurettes aiment (ceci n’est pas un jugement),2014.0,500,10.0,0.0,10.0,10.0,"Obscenity: 10
Violence: 0
Sexism: 10
Stigmatization: 10",1
29471,29470,KIK,NÉGLIGÉ,2017.0,397,8.0,0.0,0.0,0.0,"Obscenity: 8
Violence: 0
Sexism: 0
Stigmatization: 0",1
29472,29471,KIK,RAP CHALLENGE NANCY,2017.0,235,9.0,2.0,4.0,4.0,"Obscenity: 9
Violence: 2
Sexism: 4
Stigmatization: 4",1
29473,29472,KIK,RAP CHALLENGE LYON,2017.0,331,9.0,7.0,8.0,7.0,"Obscenity: 9
Violence: 7
Sexism: 8
Stigmatization: 7",1
29474,29473,Beeby,Supernova,2018.0,477,8.0,7.0,3.0,4.0,"Obscenity: 8
Violence: 7
Sexism: 3
Stigmatization: 4",1
29475,29474,Beeby,Bancale$$$,2018.0,509,10.0,0.0,10.0,10.0,"Obscenity: 10
Violence: 0
Sexism: 10
Stigmatization: 10",1
29476,29475,Beeby,Calcul mental,2018.0,401,10.0,0.0,10.0,10.0,"Obscenity: 10
Violence: 0
Sexism: 10
Stigmatization: 10",1
29477,29476,Beeby,Tripledollarboy,2018.0,616,10.0,0.0,0.0,0.0,"Obscenity: 10
Violence: 0
Sexism: 0
Stigmatization: 0",1
29478,29477,Beeby,File indienne,2018.0,578,9.0,6.0,6.0,8.0,"Obscenity: 9
Violence: 6
Sexism: 6
Stigmatization: 8",1
29479,29478,Beeby,39,2018.0,492,9.0,6.0,4.0,6.0,"Obscenity: 9
Violence: 6
Sexism: 4
Stigmatization: 6",1
29480,29479,Beeby,Iceberg,2018.0,660,9.0,3.0,3.0,3.0,"Obscenity: 9
Violence: 3
Sexism: 3
Stigmatization: 3",1
29481,29480,Elams,Freestyle Au Tieks,2018.0,454,9.0,7.0,6.0,4.0,"Obscenity: 9
Violence: 7
Sexism: 6
Stigmatization: 4",1
29482,29481,Leck,Dans Le Noir,,88,8.0,2.0,4.0,4.0,"Obscenity: 8
Violence: 2
Sexism: 4
Stigmatization: 4",1
29483,29482,Leck,Laquelle,,75,7.0,0.0,6.0,1.0,"Obscenity: 7
Violence: 0
Sexism: 6
Stigmatization: 1",1
29484,29483,DJ Hamida,Infidèle,2018.0,535,7.0,2.0,7.0,2.0,"Obscenity: 7
Violence: 2
Sexism: 7
Stigmatization: 2",1
29485,29484,​thaHomey,Pardonne Moi,2018.0,545,9.0,7.0,8.0,6.0,"Obscenity: 9
Violence: 7
Sexism: 8
Stigmatization: 6",1
29486,29485,MZ,Tiep Bou Dien,2014.0,522,8.0,6.0,4.0,7.0,"Obscenity: 8
Violence: 6
Sexism: 4
Stigmatization: 7",1
29487,29486,Box (FRA),CSM (freestyle),2018.0,326,8.0,2.0,0.0,2.0,"Obscenity: 8
Violence: 2
Sexism: 0
Stigmatization: 2",1
29488,29487,BFG,Léon,2018.0,398,10.0,2.0,8.0,8.0,"Obscenity: 10
Violence: 2
Sexism: 8
Stigmatization: 8",1
29489,29488,Ismaël Metis,Permis De Déconstruire,2017.0,559,0.0,0.0,0.0,0.0,"Obscenity: 0
Violence: 0
Sexism: 0
Stigmatization: 0",1
29490,29489,LIM,Le cerveau endommagé,2018.0,400,9.0,8.0,0.0,0.0,"Obscenity: 9
Violence: 8
Sexism: 0
Stigmatization: 0",1
29491,29490,Greg Frite,Barbès,2014.0,158,0.0,2.0,0.0,2.0,"Obscenity: 0
Violence: 2
Sexism: 0
Stigmatization: 2",1
29492,29491,Joey Starr,Carnival,2006.0,400,8.0,0.0,0.0,7.0,"Obscenity: 8
Violence: 0
Sexism: 0
Stigmatization: 7",1
29493,29492,Melan,La mort,,869,0.0,0.0,0.0,2.0,"Obscenity: 0
Violence: 0
Sexism: 0
Stigmatization: 2",1
29494,29493,Dabs,T’étais où,2018.0,473,9.0,5.0,4.0,2.0,"Obscenity: 9
Violence: 5
Sexism: 4
Stigmatization: 2",1
29495,29494,Dinos,Freestyle Couvre Feu / OKLM,2018.0,1861,8.0,2.0,0.0,0.0,"Obscenity: 8
Violence: 2
Sexism: 0
Stigmatization: 0",1
29496,29495,Rezinsky,Novembre,2015.0,523,0.0,0.0,2.0,0.0,"Obscenity: 0
Violence: 0
Sexism: 2
Stigmatization: 0",1
29497,29496,Chanje,8 Bits,2018.0,532,9.0,7.0,8.0,7.0,"Obscenity: 9
Violence: 7
Sexism: 8
Stigmatization: 7",1
29498,29497,Chiens de Paille,Mala Vida,2008.0,663,8.0,8.0,4.0,6.0,"Obscenity: 8
Violence: 8
Sexism: 4
Stigmatization: 6",1
29499,29498,BFG,Freestyle Couvre Feu / OKLM,2018.0,1826,9.0,3.0,4.0,7.0,"Obscenity: 9
Violence: 3
Sexism: 4
Stigmatization: 7",1
29500,29499,Chanje,Safe / Haïku,2018.0,342,8.0,2.0,0.0,0.0,"Obscenity: 8
Violence: 2
Sexism: 0
Stigmatization: 0",1
29501,29500,Box (FRA),Pénard (freestyle),2018.0,370,8.0,4.0,0.0,3.0,"Obscenity: 8
Violence: 4
Sexism: 0
Stigmatization: 3",1
29502,29501,Chanje,Fucked Up / Yomi,2018.0,510,10.0,0.0,0.0,0.0,"Obscenity: 10
Violence: 0
Sexism: 0
Stigmatization: 0",1
29503,29502,Chanje,Oni ou Yokai,2018.0,538,10.0,6.0,6.0,6.0,"Obscenity: 10
Violence: 6
Sexism: 6
Stigmatization: 6",1
29504,29503,Bazoo,Point de côté,2013.0,487,8.0,6.0,0.0,2.0,"Obscenity: 8
Violence: 6
Sexism: 0
Stigmatization: 2",1
29505,29504,MZ,Nique le Rap Jeu,2014.0,662,9.0,3.0,8.0,2.0,"Obscenity: 9
Violence: 3
Sexism: 8
Stigmatization: 2",1
29506,29505,T.I.S,MBD (heures de pointe),2018.0,498,8.0,0.0,0.0,0.0,"Obscenity: 8
Violence: 0
Sexism: 0
Stigmatization: 0",1
29507,29506,JuL,Wesh le clin’s,2013.0,548,9.0,7.0,2.0,7.0,"Obscenity: 9
Violence: 7
Sexism: 2
Stigmatization: 7",1
29508,29507,Joey Starr,Pose ton gun 2,2006.0,503,8.0,9.0,0.0,4.0,"Obscenity: 8
Violence: 9
Sexism: 0
Stigmatization: 4",1
29509,29508,Joey Starr,93 Déboule,2006.0,444,8.0,8.0,4.0,4.0,"Obscenity: 8
Violence: 8
Sexism: 4
Stigmatization: 4",1
